User_ID,Exercise_Type,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Total_Calories_Burned
17175966,Carrying moderate loads upstairs,female,20,160.0,56.0,6.0,90.0,39.2,9.227821487761185
11664944,Walking using crutches,female,34,180.0,73.0,26.0,89.0,40.5,32.573524724776206
14117026,"Rowing machine, light",female,31,168.0,64.0,20.0,100.0,40.1,15.38150782089553
18786180,"Walking 4.0 mph, very brisk",female,28,157.0,59.0,10.0,96.0,39.8,10.12559514626868
13051032,"Whitewater rafting, kayaking, canoeing",male,62,198.0,105.0,28.0,110.0,40.6,50.45635547462699
18860787,"Aerobics, high impact",male,32,177.0,79.0,4.0,94.0,38.7,7.591053937512434
16924538,Wrestling,female,30,148.0,46.0,29.0,111.0,40.8,27.4549082555224
13908888,"Downhill snow skiing, moderate",male,35,208.0,103.0,12.0,98.0,40.0,25.43798096238807
15818779,"Walking, snow blower",female,30,185.0,84.0,9.0,85.0,39.6,9.084703056716425
18964544,Instructing aerobic class,female,40,159.0,61.0,10.0,89.0,40.2,12.554343355223883
15777808,"Walking, under 2.0 mph, very slow",female,50,172.0,68.0,25.0,101.0,40.8,11.662504756218905
13676898,Bowling,female,22,160.0,56.0,23.0,98.0,40.5,13.254093640597022
15463973,"Carrying infant, level ground",female,32,170.0,68.0,1.0,76.0,37.7,0.8171426029850751
14881898,Taking out trash,male,21,199.0,95.0,4.0,80.0,38.9,3.9103692417910474
15190552,Walking using crutches,female,61,171.0,72.0,6.0,80.0,39.2,7.413995090149273
15368975,"Diving, springboard or platform",female,26,157.0,58.0,13.0,92.0,40.1,7.758995811343286
15467028,Bowling,male,61,169.0,75.0,24.0,106.0,41.1,18.5228016716418
12303277,"Skin diving, fast",male,50,176.0,82.0,5.0,86.0,39.2,22.5156524437811
18914851,"Cycling, 14-15.9 mph, vigorous",female,24,172.0,67.0,16.0,97.0,40.2,36.79538304000009
16916106,"Carrying 25 to 49 lbs, upstairs",male,28,172.0,74.0,24.0,104.0,40.9,48.775627863880544
13991360,General cleaning,male,64,186.0,84.0,28.0,100.0,40.6,28.263520620895537
10157295,Carrying heavy loads,female,25,160.0,54.0,13.0,86.0,40.4,19.279555608358187
13692241,"Skin diving, moderate",female,37,170.0,69.0,25.0,118.0,40.7,74.0209676268658
18398697,"Walking 2.0 mph, slow",male,20,203.0,103.0,11.0,93.0,39.8,9.728679579502488
18084777,"Sledding, tobagganing, luge",female,40,159.0,63.0,12.0,93.0,40.2,18.16087587582089
14076859,Swimming backstroke,male,79,207.0,119.0,14.0,94.0,39.9,40.02118943004973
18834955,"Golf, miniature golf",male,30,182.0,81.0,28.0,113.0,40.7,23.338730106268667
18251195,"Running, cross country",female,35,168.0,58.0,20.0,97.0,40.3,35.823838622885496
17067067,"Basketball, wheelchair",female,33,151.0,50.0,15.0,95.0,40.0,16.73043626865675
13769960,"Volleyball, competitive",male,75,170.0,72.0,23.0,98.0,40.9,45.47997733253727
14839424,"Skin diving, fast",female,21,169.0,61.0,22.0,103.0,40.6,73.69757458427861
18476144,"Ice skating, rapidly",male,40,169.0,70.0,22.0,101.0,40.5,47.55923403383075
13201153,"Carrying infant, level ground",male,29,181.0,83.0,20.0,109.0,40.7,19.94789295522389
18256462,"Frisbee, ultimate frisbee",male,31,167.0,67.0,24.0,107.0,40.5,44.16171711999996
17674675,Swimming sidestroke,male,22,175.0,75.0,15.0,97.0,40.3,30.896723731343247
12361588,"Golf, driving range",male,44,194.0,92.0,24.0,98.0,40.8,22.72130338388061
18098776,"Sailing, competition",female,34,166.0,67.0,19.0,103.0,40.5,21.847258680000053
14121007,"Walking, under 2.0 mph, very slow",male,23,195.0,93.0,2.0,81.0,38.5,1.2760152262686564
19948051,Wrestling,male,78,181.0,85.0,29.0,107.0,40.6,50.73189568955226
12934828,"Swimming leisurely, not laps",male,43,170.0,76.0,4.0,86.0,38.9,6.256590786865674
10673851,"Carrying infant, upstairs",female,41,155.0,59.0,7.0,87.0,39.1,7.087916602388077
19092010,Pushing stroller or walking with children,male,28,170.0,69.0,2.0,84.0,38.2,1.1849583247761193
17995892,Jai alai,male,47,182.0,89.0,18.0,94.0,40.7,65.97732591044782
17602676,"Jumping rope, moderate",female,74,162.0,69.0,8.0,97.0,39.7,18.946876341492583
16690747,"Cycling, 14-15.9 mph, vigorous",female,78,166.0,65.0,12.0,94.0,39.9,26.772760047761263
17363915,"Gardening, general",female,21,164.0,62.0,5.0,81.0,39.4,4.253384087562187
14963675,Badminton,male,27,213.0,119.0,9.0,87.0,39.9,16.555769498507466
13481979,"Cricket (batting, bowling)",male,25,187.0,82.0,23.0,101.0,41.0,32.3675804167165
14970072,Stair machine,male,44,183.0,83.0,11.0,96.0,40.1,28.195831605771087
10317863,"Calisthenics, vigorous, pushups, situps…",female,58,164.0,63.0,19.0,97.0,40.3,32.87411405014922
16466204,"Marching, rapidly, military",female,31,158.0,60.0,10.0,101.0,39.5,13.3843490149254
13115277,Shoveling snow by hand,female,26,174.0,73.0,22.0,94.0,40.6,33.05291053850748
18022822,Trampoline,female,27,172.0,70.0,2.0,75.0,38.1,1.6823524179104483
17969503,"Walking 3.0 mph, moderate",male,40,184.0,82.0,26.0,103.0,41.1,24.15239742726367
15537199,"Horesback riding, saddling horse",male,33,188.0,88.0,6.0,86.0,39.3,6.344871976119407
14800723,"Cycling, 16-19 mph, very fast, racing",male,38,179.0,81.0,16.0,93.0,40.3,53.374915343283625
10270228,"Table tennis, ping pong",female,36,179.0,76.0,1.0,83.0,37.3,1.0427651311442785
12282992,Swimming breaststroke,female,32,176.0,70.0,2.0,86.0,38.6,4.805367188059714
11710211,"Cycling, <10 mph, leisure bicycling",male,44,175.0,79.0,19.0,95.0,40.7,20.59461134009949
18884271,"Rock climbing, rappelling",female,23,169.0,70.0,13.0,90.0,40.1,24.992016529353204
14076859,"Cross country skiing, uphill",male,79,207.0,119.0,14.0,94.0,39.9,94.3477453026865
18964544,"Paddleball, competitive",female,40,159.0,61.0,10.0,89.0,40.2,20.93767131940304
11736459,"Running, stairs, up",male,43,190.0,97.0,27.0,105.0,41.0,134.84203570208948
15340295,Carrying heavy loads,female,33,154.0,58.0,1.0,87.0,37.8,1.5928977568159186
13172958,"Cleaning, dusting",female,39,179.0,74.0,16.0,98.0,40.4,10.166598960398009
18346384,Trampoline,female,22,177.0,68.0,22.0,96.0,40.6,17.97713726567165
13177824,Darts (wall or lawn),male,29,179.0,84.0,28.0,111.0,40.8,20.19581144835821
16335033,Swimming backstroke,male,25,188.0,95.0,12.0,99.0,40.0,27.385447749253725
10153799,"Handball, team",male,38,203.0,107.0,7.0,98.0,39.4,20.57035206646764
12651082,"Tennis, doubles",male,27,181.0,79.0,2.0,79.0,38.2,3.2517807379104493
19716102,"Walk/run, playing with children, vigorous",female,32,170.0,71.0,17.0,105.0,40.3,20.714564985671693
18545960,"Swimming laps, freestyle, slow",male,54,195.0,92.0,27.0,106.0,41.0,59.67144930626864
10860402,"Cycling, mountain bike, bmx",female,71,157.0,57.0,21.0,113.0,40.5,34.92705790208965
19947731,"Racquetball, competitive",male,37,194.0,96.0,11.0,94.0,39.7,36.24619821850755
19649640,"Running, 5.2 mph (11.5 minute mile)",male,29,200.0,106.0,9.0,83.0,39.8,29.462019005373072
13609739,Snow shoeing,male,33,160.0,67.0,20.0,103.0,40.0,36.80143093333329
17236244,Snow shoeing,female,61,156.0,59.0,9.0,101.0,39.7,14.583253601194013
10906561,Snow shoeing,male,51,175.0,81.0,6.0,83.0,39.3,13.347384651940285
14122037,Cleaning gutters,male,31,184.0,85.0,1.0,80.0,37.8,1.458772182089556
15148449,Trampoline,male,40,177.0,83.0,22.0,99.0,40.5,21.94268225074628
16398210,"Rock climbing, rappelling",female,36,144.0,49.0,11.0,91.0,40.2,14.802963636616896
12651111,"Basketball game, competitive",male,67,193.0,97.0,22.0,102.0,40.7,58.607651949054656
10623255,"Running, 8.6 mph (7 min mile)",female,51,159.0,57.0,13.0,93.0,39.9,35.60108207402983
10914555,"Aerobics, step aerobics",female,48,157.0,52.0,12.0,85.0,40.0,18.20758908179109
10060820,Raking lawn,male,45,175.0,76.0,15.0,84.0,40.5,16.824878185074628
16353157,"Roller blading, in-line skating",male,47,200.0,103.0,3.0,72.0,39.1,12.725963611940308
10786710,Krav maga training,male,71,181.0,84.0,15.0,99.0,39.9,43.248304692537424
12111577,Hacky sack,male,22,183.0,83.0,13.0,99.0,40.1,14.804520743482584
17911503,Kayaking,female,26,171.0,70.0,16.0,93.0,40.2,19.221468752238856
13741485,Paddle boat,female,35,163.0,59.0,20.0,107.0,40.6,16.190300720398007
10119080,"Canoeing, rowing, light",female,64,156.0,51.0,5.0,82.0,39.1,2.6240635701492545
10334352,Pushing a wheelchair,male,35,179.0,83.0,16.0,93.0,40.3,18.22094860736318
19352299,"Hockey, ice hockey",female,31,151.0,52.0,5.0,79.0,39.1,7.140576151243772
12668423,Croquet,female,23,184.0,72.0,15.0,96.0,40.5,9.273586889552238
12348364,"Stationary cycling, vigorous",male,29,183.0,87.0,4.0,78.0,38.6,12.541615699104486
19407643,"Backpacking, Hiking with pack",male,36,195.0,93.0,5.0,89.0,39.2,11.17038000298507
11956634,Carrying heavy loads,female,27,157.0,59.0,2.0,87.0,37.8,3.2407230224875585
10679668,"Ballroom dancing, fast",female,21,159.0,51.0,9.0,84.0,39.9,8.664588854328352
12847753,Shoveling snow by hand,male,24,189.0,85.0,12.0,92.0,40.1,20.99250856119404
16801836,Water aerobics,male,29,175.0,73.0,27.0,98.0,40.9,27.04329044059701
14160023,"Circuit training, minimal rest",male,27,174.0,75.0,21.0,106.0,40.6,43.25541322388055
17091027,Mild stretching,male,41,178.0,83.0,25.0,115.0,40.5,17.81730814427861
18517008,"Rock climbing, rappelling",male,30,186.0,89.0,14.0,86.0,39.7,34.21983801711439
17120460,"Weight lifting, body building, vigorous",female,54,169.0,62.0,22.0,103.0,40.5,28.072334977910455
18541486,Hacky sack,female,27,162.0,56.0,24.0,104.0,40.4,18.440478108656716
12164109,"Ballroom dancing, fast",male,22,178.0,80.0,28.0,113.0,40.7,42.2847037771144
18244255,Walking 5.0 mph,male,67,187.0,89.0,20.0,100.0,40.6,48.88548288159198
17148413,"Rowing machine, moderate",male,32,175.0,75.0,19.0,99.0,40.3,34.231809686567146
12584584,"Carrying infant, level ground",male,38,169.0,74.0,12.0,91.0,40.3,10.670921050746276
13872524,"Aerobics, low impact",female,28,172.0,72.0,4.0,82.0,39.5,4.9426633934328486
19315987,"Rowing machine, moderate",male,49,183.0,86.0,18.0,97.0,40.1,37.186555364776105
11878559,"Track and field (shot, discus)",female,75,177.0,72.0,24.0,100.0,40.7,23.709186139701487
11908567,"Basketball game, competitive",male,20,190.0,83.0,4.0,86.0,38.8,9.11796647004974
12492246,"Running, cross country",female,37,168.0,66.0,19.0,94.0,40.6,38.72680485611932
12894913,"Cross country skiing, moderate",female,46,178.0,76.0,24.0,104.0,40.6,50.093888076417855
10301101,"Teach physical education,exercise class",female,24,176.0,70.0,21.0,97.0,40.3,20.16927293134328
12363133,"Stationary cycling, light",female,21,177.0,76.0,20.0,106.0,40.6,28.6931918487562
10420513,Billiards,male,21,191.0,95.0,25.0,110.0,40.8,20.393304502487563
19033207,Hacky sack,female,67,167.0,65.0,22.0,104.0,40.6,19.62044917810945
16433963,"Basketball, shooting baskets",male,31,184.0,90.0,16.0,98.0,40.3,22.25985814925373
10440812,"Sailing, competition",male,66,166.0,66.0,16.0,96.0,40.7,18.123099109253776
13045372,"Basketball game, competitive",female,24,171.0,65.0,25.0,107.0,40.9,44.62860094527358
10883174,Health club exercise,female,36,166.0,65.0,17.0,100.0,40.8,20.859195390049734
13167830,"Carrying infant, level ground",female,30,161.0,57.0,16.0,95.0,40.2,10.959324322388063
15669337,Ski mobiling,female,33,166.0,65.0,14.0,89.0,40.4,21.86031355422885
16778352,Swimming sidestroke,male,40,187.0,88.0,14.0,87.0,40.0,33.83534545512434
13681001,"Hockey, field hockey",male,25,194.0,97.0,18.0,99.0,40.4,47.95171523104472
19122789,"Walking, snow blower",female,28,158.0,55.0,9.0,90.0,40.1,5.948317477611944
10171710,Billiards,male,45,187.0,91.0,25.0,109.0,41.0,19.534639049751245
17732243,"Horseback riding, grooming horse",female,22,154.0,55.0,24.0,100.0,40.2,15.862179940298518
17452059,Handball,female,34,160.0,60.0,4.0,78.0,39.0,9.88424358208956
11679908,Playing tennis,male,52,185.0,88.0,15.0,93.0,40.1,31.70946581492536
13317872,"Cross country skiing, moderate",male,57,195.0,100.0,24.0,101.0,40.9,65.9130106268656
10861136,"Cross country skiing, racing",male,72,173.0,76.0,3.0,81.0,39.0,10.95417909970149
19301268,"Calisthenics, light",female,73,176.0,70.0,18.0,97.0,40.2,15.141171761194038
17502441,"Mowing lawn, riding mower",female,33,176.0,68.0,11.0,94.0,39.7,6.42281758646766
19584126,"Running, 7.5mph (8 min mile)",female,39,170.0,69.0,27.0,110.0,41.2,79.94264503701505
14483810,"Softball, officiating",male,24,199.0,97.0,6.0,87.0,39.2,7.985385609552236
15222244,Tai chi,male,56,201.0,100.0,17.0,101.0,40.4,23.3250095124378
11660033,"Walking, under 2.0 mph, very slow",male,55,182.0,83.0,22.0,100.0,40.7,12.526902167562184
17173325,"Stationary cycling, very light",male,42,174.0,81.0,9.0,93.0,39.7,7.501734677014928
12471002,"Martial arts, tae kwan do",male,23,192.0,89.0,19.0,94.0,40.3,58.04197082149268
17604950,"Cross country skiing, racing",female,59,172.0,70.0,2.0,96.0,38.6,6.726250324378106
10654238,"Stationary cycling, light",male,50,172.0,73.0,13.0,98.0,40.1,17.914367805572127
17850748,Swimming backstroke,male,53,179.0,78.0,20.0,93.0,40.8,37.47482323582088
18718920,"Running, 6.7 mph (9 min mile)",male,73,192.0,102.0,19.0,97.0,40.4,73.1676392143283
15504391,Painting,male,37,177.0,83.0,18.0,98.0,40.4,23.09460282985075
10549089,Health club exercise,male,59,201.0,100.0,20.0,102.0,40.4,37.754199800995
16047940,Orienteering,female,56,146.0,49.0,6.0,91.0,39.4,9.079490133731325
13302219,"Cycling, 12-13.9 mph, moderate",male,25,196.0,88.0,13.0,94.0,39.9,31.4185350654726
17899226,"Snow skiing, downhill skiing, light",female,22,170.0,68.0,26.0,109.0,40.7,30.34246138746276
13091187,"Basketball, officiating",male,23,181.0,81.0,10.0,89.0,39.6,19.45808129552238
19549987,"Whitewater rafting, kayaking, canoeing",female,21,157.0,54.0,16.0,98.0,40.4,14.827990180298544
16309327,"Running, 9 mph (6.5 min mile)",female,41,173.0,68.0,12.0,91.0,40.1,42.01263884417907
15422541,"Jumping rope, slow",male,37,169.0,69.0,9.0,94.0,39.5,17.054991499701472
11219153,"Swimming laps, freestyle, slow",male,48,177.0,82.0,30.0,99.0,40.5,59.09491356417908
13198428,"Jumping rope, fast",female,24,161.0,61.0,25.0,97.0,41.0,62.80613109452741
19187939,"Cleaning, dusting",male,42,187.0,86.0,17.0,99.0,40.1,12.553688919004976
16177154,Swimming synchronized,female,53,158.0,55.0,6.0,83.0,39.7,9.06303896119402
15275311,"Standing, playing with children, light",male,73,186.0,89.0,3.0,86.0,38.6,2.56678911761194
13936478,"Standing, playing with children, light",male,58,183.0,85.0,16.0,95.0,40.0,13.074281647761191
14780788,"Walking, pushing a wheelchair",female,65,164.0,68.0,21.0,99.0,40.6,19.59300799044776
19067980,"Horse racing, galloping",male,35,196.0,102.0,21.0,107.0,40.5,58.82736198447754
11581939,"Boxing, in ring",female,54,185.0,78.0,13.0,93.0,40.0,41.76092913432839
16563826,Billiards,male,41,179.0,81.0,3.0,84.0,38.6,2.086557050149254
17722402,"Running, 8.6 mph (7 min mile)",female,57,164.0,58.0,6.0,81.0,38.9,16.71953652059701
10441175,"Golf, walking and carrying clubs",male,23,197.0,97.0,30.0,106.0,41.1,44.98346334328359
15470935,"Surfing, body surfing or board surfing",male,28,175.0,72.0,11.0,91.0,39.8,8.150032735522391
15179324,Walking 2.5 mph,male,66,181.0,88.0,28.0,104.0,41.0,25.355657399403
18557134,Bowling,female,25,162.0,56.0,2.0,82.0,38.0,1.1525298817910454
12611592,"Crew, sculling, rowing, competition",male,74,191.0,99.0,14.0,89.0,40.2,57.08150668656722
15719785,Cleaning gutters,male,57,203.0,106.0,19.0,100.0,40.4,34.56431970268665
12870875,"Rock climbing, ascending rock",female,79,171.0,66.0,19.0,103.0,40.1,47.343766550447725
18493222,"Horse racing, galloping",male,28,183.0,88.0,4.0,86.0,39.3,9.667241558606952
12528072,"Golf, driving range",female,31,158.0,53.0,10.0,91.0,40.0,5.4539360477611964
14857340,"Cycling, >20 mph, racing",male,65,176.0,76.0,15.0,93.0,40.3,62.60449703880599
15750905,"Crew, sculling, rowing, competition",male,32,168.0,69.0,19.0,100.0,40.4,53.99268056716422
17282980,"Standing, playing with children, light",male,56,169.0,79.0,26.0,102.0,40.4,19.74601066507463
16690465,"Track and field (high jump, pole vault)",male,27,171.0,72.0,29.0,111.0,41.1,42.97289987820897
16458764,"Canoeing, camping trip",male,43,193.0,98.0,27.0,116.0,40.9,36.30469127641791
19122789,"Skiing, water skiing",female,28,158.0,55.0,9.0,90.0,40.1,10.18754091940299
14643629,"Ice skating, rapidly",female,39,146.0,51.0,29.0,113.0,41.1,45.67539424417902
18019264,"Stationary cycling, moderate",female,32,171.0,70.0,29.0,104.0,40.8,48.76531485174127
12742888,"Walking 3.5 mph, uphill",female,28,165.0,65.0,18.0,99.0,40.3,24.07964217313434
18070379,Track and field (hurdles),male,23,174.0,75.0,4.0,84.0,39.0,10.2972154029851
14275480,"Climbing hills, carrying 21 to 42 lb",female,66,165.0,71.0,13.0,92.0,40.0,25.349045336915395
11368510,Juggling,male,35,197.0,100.0,16.0,106.0,40.3,21.952950129353223
15392114,"Running, 6 mph (10 min mile)",male,49,171.0,71.0,11.0,98.0,40.2,26.807084099104543
14110060,Wallyball,female,37,159.0,62.0,25.0,101.0,40.6,37.23460000995024
16500737,Jazzercise,female,28,160.0,65.0,24.0,104.0,40.6,32.10618956417912
13191795,Kayaking,male,33,175.0,77.0,3.0,81.0,38.5,3.964427930149264
16545426,"Running, 5.2 mph (11.5 minute mile)",female,61,185.0,88.0,22.0,98.0,40.8,59.788751356815794
15583353,Softball or baseball,male,27,192.0,94.0,24.0,104.0,40.9,38.717529915223984
19669134,"Sailing, yachting, ocean sailing",male,30,184.0,79.0,16.0,90.0,39.9,13.007122951641795
10387414,"Cross country snow skiing, slow",female,60,159.0,58.0,22.0,107.0,40.5,30.652483621094515
13964681,"Children's games, hopscotch, dodgeball",male,36,174.0,75.0,23.0,98.0,40.5,29.604494283582167
19438385,"Walking, under 2.0 mph, very slow",female,39,170.0,71.0,12.0,95.0,40.4,5.844972971940297
10357903,"Swimming laps, freestyle, fast",female,21,163.0,62.0,29.0,116.0,40.7,61.71464431522404
12211045,"Carrying 16 to 24 lbs, upstairs",male,69,180.0,86.0,7.0,89.0,39.4,12.389696229253737
14931366,Sky diving,female,34,161.0,62.0,1.0,80.0,37.4,0.6380076131343286
10679148,"Horseback riding, walking",male,47,183.0,91.0,20.0,94.0,40.5,15.627711239800997
19031223,"Climbing hills, carrying over 42 lb",male,31,167.0,66.0,8.0,88.0,39.6,16.3060230973134
11473257,"Rowing machine, very vigorous",female,44,182.0,83.0,28.0,108.0,41.1,95.71242535323393
10758572,"Football, competitive",female,30,148.0,52.0,7.0,88.0,39.2,11.24127349890545
13417310,"Ballroom dancing, fast",male,38,175.0,79.0,7.0,84.0,39.5,10.439036244975116
19823155,"Climbing hills, carrying 21 to 42 lb",male,51,189.0,88.0,15.0,104.0,39.7,36.25215584477608
18402770,"Running, on a track, team practice",female,26,169.0,61.0,6.0,87.0,39.3,12.562602791641822
17401412,"Sit, playing with animals",male,28,184.0,79.0,1.0,86.0,37.6,0.6783457076616914
19512876,"Hiking, cross country",male,46,190.0,99.0,3.0,85.0,38.7,6.112524551641794
12274261,"Table tennis, ping pong",male,55,181.0,80.0,27.0,107.0,41.1,29.63648267462685
15680934,"Handball, team",male,48,186.0,93.0,7.0,89.0,39.8,17.878904132537293
15835097,Painting,female,45,159.0,59.0,30.0,113.0,41.1,27.36107564179105
19922074,"Martial arts, kick boxing",female,32,160.0,59.0,15.0,97.0,40.2,30.37678543880605
15839894,"Downhill snow skiing, moderate",male,49,179.0,82.0,23.0,97.0,41.0,38.81555994746271
14625393,"Stationary cycling, light",male,53,187.0,90.0,14.0,87.0,40.2,23.785145874626853
12298601,"Shuffleboard, lawn bowling",female,20,156.0,52.0,10.0,97.0,39.5,5.351031594029853
15545126,Gymnastics,male,44,170.0,70.0,9.0,85.0,39.5,8.643974113432833
12076075,"Riding, snow blower",female,55,159.0,59.0,7.0,86.0,39.1,4.249953939104479
11245616,"Running, 5 mph (12 minute mile)",female,27,177.0,76.0,1.0,85.0,37.1,2.0872453365174106
12879279,"Football, touch, flag, general",male,23,166.0,69.0,29.0,108.0,40.5,54.95497261014919
10849136,"Hiking, cross country",female,55,169.0,69.0,2.0,80.0,37.8,2.840162922985076
12925470,Squash,male,43,175.0,79.0,7.0,96.0,39.7,22.77494458706469
19927461,Pushing stroller or walking with children,male,29,165.0,66.0,17.0,92.0,40.4,9.634226379701492
11979612,Swimming backstroke,male,68,172.0,74.0,23.0,94.0,40.6,40.88599304318407
17301298,"Whitewater rafting, kayaking, canoeing",male,23,180.0,73.0,26.0,105.0,41.1,32.573524724776206
13255858,"Martial arts, tae kwan do",female,46,166.0,60.0,15.0,104.0,40.1,30.8916462089553
10876525,"Football or baseball, playing catch",female,44,161.0,55.0,11.0,90.0,39.8,5.194925989054726
17809520,"Jumping rope, moderate",male,28,195.0,94.0,17.0,100.0,40.5,54.8498340465673
14467216,Swimming synchronized,female,65,178.0,78.0,17.0,99.0,40.5,36.41693837134324
15381704,"Carrying infant, upstairs",male,44,205.0,100.0,8.0,85.0,39.5,13.729620537313464
17470331,Shoveling snow by hand,male,49,193.0,87.0,9.0,85.0,39.8,16.114837454328363
17269324,"Cross country snow skiing, slow",male,79,169.0,76.0,23.0,95.0,40.6,41.99101988218904
10134511,Juggling,male,42,194.0,100.0,13.0,98.0,40.1,17.8367719800995
17490159,"Volleyball, beach",female,28,161.0,57.0,6.0,83.0,39.5,9.392604014328349
19238899,"Ballroom dancing, fast",female,24,169.0,71.0,4.0,77.0,38.8,5.361096371741289
10274403,Bird watching,male,76,193.0,101.0,14.0,99.0,40.2,12.141529501691542
18571414,"Walking 3.0 mph, moderate",male,43,184.0,87.0,23.0,106.0,40.6,22.66836175044775
10581265,Walking using crutches,male,22,188.0,89.0,7.0,80.0,39.2,10.691941993432865
12334750,Paddle boat,male,56,181.0,82.0,20.0,102.0,40.2,22.50177388258706
15951892,"Sit, playing with animals",male,39,198.0,100.0,22.0,94.0,40.7,18.890639960199003
18867544,Carrying heavy loads,female,79,160.0,64.0,26.0,109.0,40.5,45.69968736796015
11252835,"Paddleball, competitive",male,63,170.0,78.0,13.0,93.0,40.3,34.80458806208964
19653903,"Horse racing, galloping",female,57,167.0,65.0,27.0,107.0,41.1,48.19888902089547
13753429,"Diving, springboard or platform",male,45,188.0,87.0,5.0,89.0,39.4,4.476343737313434
16262453,"Horse grooming, moderate",female,32,158.0,57.0,19.0,101.0,40.4,22.289104678208965
10869885,"Bagging grass, leaves",male,20,173.0,77.0,12.0,84.0,39.8,12.67782869970149
14272817,General housework,male,43,178.0,83.0,13.0,83.0,40.3,12.96613042089553
16092974,"Downhill snow skiing, moderate",male,69,183.0,91.0,21.0,92.0,40.3,39.330082216119415
15273855,"Carrying 25 to 49 lbs, upstairs",male,24,195.0,97.0,9.0,83.0,39.3,23.97585761552236
10078938,"Golf, using power cart",female,26,158.0,58.0,7.0,85.0,39.8,4.878822011940302
14327165,"Mowing lawn, riding mower",female,57,166.0,67.0,2.0,83.0,38.5,1.1506117066666666
14120544,"Rock climbing, ascending rock",female,45,167.0,66.0,23.0,98.0,40.4,57.310875297910414
18552336,Playing soccer,female,41,167.0,65.0,26.0,107.0,40.8,40.597725172139285
13539130,"Stationary cycling, moderate",female,22,155.0,61.0,9.0,91.0,39.8,13.188255100298502
10380854,"Water aerobics, water calisthenics",female,59,174.0,71.0,16.0,99.0,40.6,15.586594591840791
17267779,Track and field (hurdles),female,54,157.0,61.0,30.0,108.0,40.5,62.81301395820911
14103817,"Aerobics, low impact",female,67,186.0,84.0,3.0,83.0,38.3,4.324830469253743
17959954,"Cycling, 12-13.9 mph, moderate",male,37,189.0,87.0,30.0,120.0,41.2,71.68039905671634
19557593,Playing paddleball,female,32,176.0,67.0,7.0,93.0,39.5,9.652437760000003
17849582,"Ice skating, < 9 mph",male,59,182.0,81.0,5.0,79.0,39.0,7.645225459701487
18136071,"Cross country skiing, uphill",male,29,159.0,67.0,16.0,97.0,40.0,60.70875327999996
16614243,"Canoeing, rowing, vigorous",male,20,182.0,74.0,12.0,80.0,39.9,36.571701253731376
10854503,"Cross country snow skiing, slow",male,62,195.0,102.0,17.0,92.0,40.0,41.65470736597013
15937849,"Rowing machine, moderate",male,36,187.0,91.0,7.0,78.0,39.5,15.302219487960194
15515651,"Basketball, wheelchair",female,23,166.0,66.0,17.0,93.0,40.2,25.0287326579105
10872561,General housework,female,41,160.0,62.0,4.0,83.0,39.0,2.980167140298509
19999257,"Rowing machine, vigorous",male,21,176.0,75.0,19.0,109.0,40.5,41.57983083582101
12810706,"Sailing, competition",female,40,156.0,55.0,26.0,105.0,40.6,24.541696710447823
11736951,"Track and field (shot, discus)",male,22,172.0,75.0,14.0,98.0,39.9,14.406623522388056
15037548,"Rock climbing, ascending rock",female,57,172.0,68.0,19.0,104.0,40.4,48.77842614288554
16636597,"Mowing lawn, riding mower",female,69,152.0,55.0,14.0,95.0,40.4,6.611723986069651
15951892,Pushing stroller or walking with children,male,39,198.0,100.0,22.0,94.0,40.7,18.890639960199003
15582159,"Paddleball, competitive",male,57,193.0,100.0,13.0,84.0,40.1,44.621266746268766
12538092,"Canoeing, camping trip",male,22,179.0,80.0,26.0,101.0,40.9,28.5388351681592
19686449,Carrying moderate loads upstairs,male,20,188.0,84.0,27.0,104.0,41.0,62.287795042387984
16540389,"Sailing, yachting, ocean sailing",male,57,186.0,87.0,25.0,107.0,40.6,22.38171868656717
11427647,"Weight lifting, body building, vigorous",female,60,164.0,63.0,15.0,91.0,40.0,19.44894175522389
14178346,Handball,male,55,179.0,87.0,3.0,80.0,38.6,10.749114895522396
10283089,"Cross country skiing, vigorous",female,70,164.0,63.0,12.0,94.0,40.4,23.34726034388055
16691594,"Mowing lawn, walk, power mower",female,22,161.0,61.0,27.0,106.0,40.8,31.090583536119382
12824130,"Cricket (batting, bowling)",male,58,197.0,98.0,14.0,102.0,40.1,23.5462992214926
18976105,"Skiing, water skiing",male,42,195.0,95.0,17.0,105.0,40.2,33.2381385552239
11295004,"Mowing lawn, riding mower",male,74,197.0,105.0,12.0,88.0,39.7,10.819184704477612
10805897,"Horseback riding, grooming horse",female,78,171.0,74.0,16.0,95.0,40.4,14.227894734328366
12724454,"Boxing, in ring",female,39,152.0,53.0,6.0,85.0,39.4,13.096622746268668
14510801,"Climbing hills, carrying up to 9 lbs",male,45,177.0,77.0,3.0,82.0,38.5,5.549156517611938
14307644,Jai alai,female,37,171.0,66.0,10.0,88.0,39.9,27.18166985074629
17487188,"Running, stairs, up",female,73,167.0,71.0,27.0,98.0,40.7,98.69880963761186
13916347,Carrying moderate loads upstairs,female,51,157.0,56.0,25.0,101.0,40.8,38.44925619900493
18728301,"Golf, walking and pulling clubs",female,24,149.0,47.0,20.0,98.0,40.4,13.873145170149254
14273029,"Gardening, general",male,43,191.0,91.0,21.0,98.0,40.7,26.22005481074626
